method,program_name,job_id,stored_test_acc,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1
GP,shuffle_dyck,a8f9a174fa5642d9a7f160f0600148d7,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,a9a2023f2d074917a35f0eaa6b9ebc15,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,aa2464ef23f04f679384553c91bac85c,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,aafc21229cc140bdb6a67f01096c803d,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,ab5ec6f51c38482684a17fb0c97f6f01,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,ab77c6aefdaf472ab7b5cd47df88fc0e,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,ac218ccbc8ca4b29bc815714344bbc72,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,acb52c10bf374eea9cab031ab5943bce,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,ad73cd377cc947bb8e1c4924b52f253a,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,ae8ceeaf92104587847c2e3364c2c167,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,aeaadefab11348d6b020afbb4be71e20,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,b0c0e8d25fce4ad08cdcc80692ecd9d8,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,b0e51daabef54dd2b60af525a328123a,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,b1351fef22b64b34ba48e3412ea24b34,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,b1b7f498053d4ecaa51735c88c35a3a9,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,b1de7d1c977a408fbff01930d1bbcf2d,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,b30173fc96ca46089284186527fb03ec,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,b90d928c33784b72b102196b71933f09,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,b9dfa0af1ec94c0e98a6c786e6e44f92,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,bad87c348d14423d922bbdf8ed5b1bd9,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,baec1b7612f94659b567c4ae81ec9049,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,baeea1563350477881479f16a0707044,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,bb866c65051c49ed90edb65f05d2524f,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,bc2bef2b9d34410981591c0a83ea0ae4,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,bcfc3c57d46a4c22ae6c64d5c1c75383,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,bd1cd3adf15240888ed73e55cee76f63,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,bd2cbc847a7347fa84923fd242263e46,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,bd627ee8ee134e549e57f31ab9b88c50,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,be83dfd645bd43b98863c7e68342280b,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,beac55e90cd74e91af475b1bddcf11bc,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,bee3ab5ebd5347bc94d9f62e7db062bd,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,bfe69525e3784ba3938d2f8b685f7e17,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,c0931f21f40840eb8c6a540b69779602,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,c14283a2edc84c33924499d6b9304dd2,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,c19434d02fb0420c96df91d81478c255,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,c3781710ecba45afb806ee9389e43d18,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,c4b1bea9eeee4f07ac8de9a1c85f63c2,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,c527f4cd842c4b309e8404ba991ff229,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,c62cde89c6d5423b98583e26323eee05,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,c6cf13339a8e4c7f8b313def3d402ec5,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,c709b5c8e3514f91ae3f12aa06321bb5,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,c8045d1cfa9d4e389d90bf7e9671d250,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,c92d3538284e4899abb87880ba8139b4,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,c973a46b366f4d99ab882fb8e18961ad,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,cc1bc89a078b4f6ca57bbd9bb7779bc4,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,cc8d70d3d6c44d47a5f8e404db72a2c0,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,cca41a43546345e388d05763fc4e0e0b,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,ccb1ce6f673b47f689747ad86b99d119,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,cd5102db80224f40a0a002ad4e4711d4,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,cd8092b3e5df40d9bac84c3fb2ea61eb,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,cdb4a8792d8c47e8bbede3e0fc370c6d,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,cec68f04e813438688e3e7c4266f9931,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,cf4deebe200a4c868a9e26d91472cbcb,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,cf7490b0b3e04ab493485b19eca146b2,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,cfe9d61d259946458c3e576a362db6d5,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,cffd369bd5384674a818fb8cb83b0c15,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,d01ae0452fcd4d7b90d24fd5d419c58e,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,d0730bbf8d374e208dc10306f43de544,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,d1ede56328b04fe3b6dde8c0ce3fb658,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,d2d3b1300c654420b1fa3dcb6804b0ca,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,d2fcb47117c34029b33cbb7935dd97c3,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,d45588776d814cb89269bff9b7038381,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,d461347064424658addd8eae5e3efd28,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,d511951c6ef2478f936cdef4e389ffb9,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,d57679badea44185a976b05cf09ea4a7,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,d7eeb6ad5c8a45ca8b14af4decc21128,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,d8a9888c467f4adeb9135c7179833374,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,db95948f114f4ed296b9f0a3e4d5d56f,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,dc6c14c117654abea38cde58a4c5f304,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,dcd9e909215e414494b7f9bd38619840,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,dd1fe262b1954418a21b38e918da3137,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,dd919228370a4354bf3866448b88fd87,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,de4f70e4d4ad4614abfca033104a4bb0,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,deff49ec51924c308bc8ed0fc3a60dc1,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,df23f309d3f04f68a7af8463e8a80737,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,df986c17cc384feaaad7977ceb70ad81,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,e0c6426ccfc84e13a5909fb5907f19eb,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,e3db1a175b4f458d8a1bb059b8d5a0a4,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,e42b7584944242259691e48b89073822,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,e48d122d0e2b41308df94505728a6e19,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,e59aacff789f477b9ba7de1ca2bf49ac,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,e5d1d20b65054230a283df7e6b016779,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,e5e40b7fe46542ac8a885fa208145d32,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,e7d8e9f6633140809ceb8b58f46333c5,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,e80b0665226c404c97a0899d75229b03,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,e92190e10df1417f9849898e0ca672ac,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,eb7b853b8c7e4a849e87d2103b1b4ba9,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,ee4487724345499489f16fdae0752fea,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,eeeef13d3f7645dca0b99770905a9d2a,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,ef44b841b75749379ab07ca28d2623b1,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,ef46daefbd1e4c15aa40f6f0b9ffe0b1,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,ef4e942754bc4a3ab8843a0b1f8dc834,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,ef4f4c8be79b43ee8a5049ebdd088062,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,efa8fd289f194d6591a221e7ddd711c3,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,f0a64e2a948548c2bd6bc8a7ebd52d18,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,f0b3018721d44ae3b97efbbc65136b95,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,f28ebeb032194230b5d44a6a7e7bd550,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,f302eb5da33241e3ba0e3d555611ad67,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,f362f62609234121bb26a3021fe3b873,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,f574b5d2a772417cb385f11af8583952,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,f6d4ea46bfd74200b74c9f7985c5df5f,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,f7c2b0751d1e4fbdb34430e70e6dfaa5,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,f8ae6d9c1785417391c4bea1c95b6129,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,f8d7feef31744464b80e8ca419ced4a3,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,fa26bdf87a1047bcb84877925158f145,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,fa4d61b5856047dd9d8c7eb09c0485e7,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,faa593d8e56a4082bb07b86451eaa125,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,faa7fd9b460b4aa48ec6613390cdf89e,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,fc83dd6c959542209cf149afd5d8daea,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,fe2c8415f1364738a36c107365e93362,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,fe6d96ae5a9c43c8946f128f8ad0de36,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,feb8b532158644ecbb276795d3fc758d,0.9853658536585366,0.9853658536585366,0.3333333333333333,0.6758436598862131,0.7045227726365451
GP,shuffle_dyck,ff25a668d2b4473f9c5adc1139a0c23b,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck,ff27310bbc80479ab73d192efd47cdf8,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
GP,shuffle_dyck,fff4e8aa99cb4822a24425d5dc32dbfa,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,01d3a605118c41aca3b6bac7f06b86d0,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,01f0ec7124984b6aba25a8d5e9b9be68,0.9853658536585366,0.9853658536585366,1.0,0.9923622476813967,0.829485065054059
BFS,shuffle_dyck,04a2e940ea1c4c4cb967dedc0056211c,0.9658536585365853,0.9658536585365853,1.0,0.9980905619203492,0.9434878989402083
BFS,shuffle_dyck,057426a3f1e741bf887e18b226322df3,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,05bc95ba82a74d628699826ea3c23dc7,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,05c719df42404a1cac0d3e50605b9bb6,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,071d5bc884c248b98ef8a05eaf09114d,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,07eb2118100a4083b71147c3d07f24c9,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,0a0089c29591476085d63aedfdd2ccdb,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,0a08dda3454443bea6de2bdd4093a6e1,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,0a4613a9e8914250b6743ceb239b1a88,0.9853658536585366,0.9853658536585366,1.0,0.9923622476813967,0.829485065054059
BFS,shuffle_dyck,0b0c473eab2c4caeb8a5af06eaf5637a,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,0c64456e758e4a27879f4504cd663ade,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,0cfa6da903ca4ed585911c6c41b83505,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,0ff981fc5c35467793d139da25d79719,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,0ffe89a8a76448868200cb657714d183,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,11b20161d894416b9696c22737a5f050,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,12507ad8faf54cb5a04f2fdf8b459e11,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,12a0f9f46f564f9ab33b6e0afcda8294,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,1334dced2d89442fb263344cc117bf64,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,141b63fab16c4defbfb37c49ee0a4caa,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,142dea74ad254605a7e4a9ad428ce599,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,14481333bd4047d8a3b699c57b8592cb,0.9853658536585366,0.9853658536585366,1.0,0.9923622476813967,0.829485065054059
BFS,shuffle_dyck,14e55be217b94927a7b02ea6fbe49841,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,1533b7b4846644559e8efa02018c45f2,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,1573d1d7ef7a43f5b9a03d333fe4d612,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,15aa70fb151c49cab6a77fe47bb7576a,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,160fbfea8678400ca09979a4be48d261,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,16d41ca19eff47a3ad2e7e129ac5dd1f,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,17388f654aa44a56a60bb7a60ef31e88,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,1ac21b6bd54e4426aa24813183a8a15a,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,1af51849e0e241619d9096bd91e0235a,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,1b18bf2a2c48456ba7c01ed3138a0b38,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,1b67fb3335874756a1e63d318730ef94,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,1d842280f3894000b62f06ce53525143,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,1e6faa1888214058ac2d90c6a50597df,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,1ecba833447944bca43ac9882efc5e78,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,20c77abc3e8c424c90150174c18b9869,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,22fda6b673ef412a934b37aab5bc3161,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,23186f485c8b4c9492bf8f5ab065d0c1,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,24099bf894fd4ba79f4af133af5a723b,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,241bd3dfcc0045dc95aba4ff1ec5c5d4,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,25ff6414389d4265a226679f1447ec9a,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2665918902954ade953e6d271069a9ee,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,27452f3224ae407a8eab2c1a1cb57ced,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,27c7ff95ac2a482095f5175571d24fd0,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,2822a8dd54e244598649a34ebe2f2aa6,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,28357cf95fbd4389a311073d185756b8,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,28946b583671455491af283d50a462be,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,28a378bf729e495489e75958ed2de90f,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,292c9667e6c944c2b5c72b7d75b25a53,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,29e97db0cb33478080c549536ea3531d,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,29f92ca25a3c42559bf6e31e294572ad,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2a050f983fcd4e4aa9ef22c43abd851a,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2a0a34017ea24bc2a724885bf9a9e541,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2b5dd26cbea44364ace2957d59a2f643,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2bb4f627d4304db59b49acec5ec89ce5,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2c38add82de447c8bd323ddffe0314b9,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2cd95d2e21644269959191da3492af0b,0.975609756097561,0.975609756097561,1.0,0.9926350245499181,0.8336395872028923
BFS,shuffle_dyck,2e26e7808c6e4f4eb3421459b82af68d,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2e94347aaba04448ae45040a1e78ca77,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2f46ac73aaea48ffbf90039792cd3c11,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2f4d8eb2d236426eb324c8a3ed4de8a7,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,2fc5b2e41a2041318ae026fcc735a542,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,31c551c87f544266a50394dd91b843a2,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,337176ac6f92430596f7adef52448b12,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,340d8a1ab06741e6a1f56b1a320741b5,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,37e866c4d00b48fd9216ca66e381b908,0.9707317073170731,0.9707317073170731,0.0,0.5,0.49620390455531455
BFS,shuffle_dyck,3856edab8a00435cb47d4472dbe298fe,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,387877b30c64497a8686912ee7ae96f0,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,387ee305d6c1412f93dc0e43d1bfa2f0,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,389f7de82b5249c2805034982463ffe0,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,390aac35e9db4c238bb3cfa0ab358501,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,394b4eed785f49c0b53d49f5a0e274cd,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,3963fb840ce543aea3d5175acef3f1ac,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,39ab31ae2b2144a2a7e345a98b7e5e35,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,39b9faf394644d849614707795a6333e,0.9707317073170731,0.9707317073170731,0.0,0.49318057828696127,0.49277732352139547
BFS,shuffle_dyck,3a033d28c24740c49bfa2ff2b7245062,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,3a0f38d241f9435caede4e9cb2754913,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,3a63481019e943508b38f9418c7613bc,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,3a9b361870094621903a119b0c1eb2f2,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,3b9ad3009e82476fbd7f56cb2992593b,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,3bcf3803124c4a2d9934cf0cf30d5162,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,3d109c3d633e43188fa4d7578c79a655,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,3d970e40c6c743a78e569f8fa3f7ff37,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,3ded1d86f46b4ea58ceca77250bbae47,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,3e19fa4273e146348b59a756d4e529f8,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,403084a59362446bb09ce039fd28da6b,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,410e36e43bf94ba7aaa2377e7fd1e805,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,4258e38dae3b4a779ada42370a52df5c,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,430be4d1f0984bfba7ed05edb01b5486,0.9658536585365853,0.9658536585365853,1.0,0.9980905619203492,0.9434878989402083
BFS,shuffle_dyck,4324948c5e684700b0b73242f4a23e9e,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,43663b398a174e1fa7563d0131f8fa14,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,4490f1628ec44b35bd6c52d22503617a,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,45c5e786607a4cdfbfb45deb510ae998,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,48387edd621d4cc7aeeb4e20dd5f90ac,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,48b5ca5b0bdf4c96aaf53589d0279e06,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,4a398ee674734beab47121c345281dae,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,4a3e476e56064834b7713d43e710e0b0,0.9804878048780488,0.9804878048780488,0.0,0.4972722313147845,0.494842562432139
BFS,shuffle_dyck,4bca0d7bfc90431bb0af61785928aedb,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,4c407d9815234e4f9906280b67fe743f,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,4c51af06649c43cdaa4468c3b581fef3,0.9853658536585366,0.9853658536585366,0.0,0.5,0.4962100703844071
BFS,shuffle_dyck,4cafbe21d1dc4dc29cdd98eaacca67d9,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,4e67c9f90398421a8c14b0917c1c44c1,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,4e8911e69e73470eae6418b3b1c3b36f,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck,4e95dd3f651345f097849c1bc5665e91,1.0,1.0,1.0,1.0,1.0
