method,program_name,job_id,stored_test_acc,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1
GP,shuffle_dyck2,c6b0bad1dfa54368a6243d8841eba4ce,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,c7561aa2a83744a888273632814b36a6,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,c94e875f9216496cbd024b5e46311862,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,c985e613b832495197c4a1558a0f4990,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,c987c043b8a14374974d19977566e4f6,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,c9997a5e81e7420cb3f8c463edd0b35f,0.9966,0.9966,1.0,0.9982659585997615,0.897865650453709
GP,shuffle_dyck2,cb21c5110fdc434988a2fbc68bb66a6d,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck2,cce051466c1941c7b17cda05debf3dce,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,cd08ed662ed44ee8b11b113aee31f8ee,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,cd54203a09fe4cb4bc337f12c58faa52,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,cd859247f12644c29c0d4492c36569dc,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ce14e4bbd11642b29790bd1f9750744e,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ce713105f394435aaf93f1689b3fc54e,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,cfe7639b00f6461d9d68f2c70fb5f77c,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,d0c979c64d1b4c018d77d4cc6d90513f,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,d42d1f9b1aef45398c846b7af5098e2d,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,d8f22a541df842aa8b1313f3387e4101,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,d8fff2d4783046e99dc6382b8c1b9513,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,dc01d88c677c4965bcfb5e11a29c0c69,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,dc6f677a0451404a8ed44f876398ad8c,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,dc9a7090a2194e09b53939a656098b6b,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,dd5257980d314e9c86bd0e532cb98ee8,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,dd5ff66880ae4be4a19028829f6494d3,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ddea5339c9de4fd78f9107c28642454a,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ddff0491f37e4d8b9a734df1f37b1349,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,de383bfdc6e74eff81731d5a3758ab4a,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,dfa23e50563d47318b71301c06c863ab,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,dfcf08b50c074252a70bed0d0dd7ce38,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,e0297b96fce446a5a188c8def02d2305,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,e07841a60f66479bb14034bdacb0c2a3,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,e1ca0b7891ba44b193b790e4cacb7e23,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,e2ca0c6e4ced4cd68af146d370e83528,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,e3b923b06877479288c9edfaafb3c855,1.0,1.0,1.0,1.0,1.0
GP,shuffle_dyck2,e3dd5f225877421db5b9ce884c6e8aaa,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,e86229425fd84febb532589ce294a1af,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,e9905cb248794d53b9b510678c423963,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,e9942862c2724b249358becdf4b89b1d,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,e99e3657537e4ad78090c41bf8721c62,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ebaeed6fb72846d7a3a80e48e97fcb31,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ebc60b4df79d4316b8c3934d75950130,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ebd98b99a4c54326aacf498e5903b2a9,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ec821227494441c89d13fa6a69637f20,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ed0f81e65e1f4ec29dd04204d2214233,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ed6635206eaa4cb0a07067424f1f268a,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,edd9bf0a938449e4abe028403a2680da,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,efe13acfae6d4f679a7a967d8e946f44,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f006a6988f0e42209f930294625692c3,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f07e0935accb4e7091dfb0bd28a028ad,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f0eb185f29254844ab7855243894d51e,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f28be200adfd4e04b0630bb661c1dd2f,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f2b014de90b241f3a6a4855b89c8d799,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f2bdabfb27b2426b96d3b95c7a5757d2,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f35abdd9fa4f49b48ca4dcd4b63e9884,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f383ed91682d4f7b9fe23ce7c24e9d20,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f38b18fc4772464b840d6f58b94c9de1,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f5e3d0b67913431a91276b350fcd9b78,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f6cb9764eb35433ba990a6d157b550e3,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f79a65e93a7d46ff9b90ee1e85db518a,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,f7ff830a474f4f4681d91cf8db86edad,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,fa88b291b7d04349a8d8446c32de14ad,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,fb8177e43d3e41508ddcab70279f19bf,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,fc5defdbb9034669a1e97643b32dad8c,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,fc813008ee9945e39f2ef731efbe7942,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,fe2d1ce2e7cf4032a5afc1ce22a458a7,0.9966,0.9966,1.0,0.9982659585997615,0.897865650453709
GP,shuffle_dyck2,fee867d604344885b6d43bcb2cf60654,0.9934,0.9934,0.0,0.5,0.4982988605065615
GP,shuffle_dyck2,ff92701c6ff94e0fa044600aef79416b,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,011feaa061f24316995aa1d14301d847,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,01701afc4e844bf09e26d01a2e94eda0,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,02949b80c89942edacbb378f4e1baa46,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,05693a76e8f1448a929ea907e79c981a,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,067665f3dbc749b69d87e0934c2d64fe,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,067fd6297de345c4a51253cb3c63fe65,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,078fa4f818a7472bb5b5a31596fd58c7,0.9928,0.9928,0.0,0.49976969762653084,0.49818368421763376
BFS,shuffle_dyck2,08f089c65d56403e9fd95bc72056dc89,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,093fcbd31e5746d1973be7ebfaa1d6ce,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,0aa0d02ac1984122832a23e141fa2bc4,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,0ce88315ce79441fa403d0e7a602354f,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,0cfe7ddb66704f6381331deec5a88298,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,0d3f25e39a424104853f31a64ccc9bff,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,0d89d7fe6947438c894edc066ab9b5c7,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,0f85ed04c7dd4c819e0ecfa6ae70e3ef,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,0feba32b5fd84bc8bed3f429473c2e25,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,123245dae50f4699b8d9aa167acd07ba,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,126927327a4f45fc8af536a7abcb4bb5,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,16e420f569924cba8703dfd06f385fdd,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,173e26b7152c400194914f8f422c8974,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,176e4716872945f7848f2d21fdd8f412,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,179f0cc9b5594eb08eababec113f690c,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,17b0f7ef294747c19589b1b706a81de7,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,17cb75ca0af14d28944a4e67a9ce6e21,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,1847ac36fe3e4f3480b2852b27ddced5,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,18d33d71e1d94b968d619db6397600e8,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,198c106156f348bd8d842e9a9ff8cc94,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,1a19c93a901f4cbba0c6fb9f0c6c2004,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,1d3ace4524ce40a7a30c9ac6c3265e39,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,1e2c773912bd4884bb6a2a5217097b4a,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,1e4a21caa7f24ea4877d0dc9ad33007d,0.9862,0.9862,0.0,0.5,0.4982906910491901
BFS,shuffle_dyck2,1eab9cfc4a8d4a5b967f4f9720bc6530,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,1f00ae407f2e45669e4795cc1e3e6f20,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,23bbdf67820a4fd7bf2254e165ad1b7a,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,25a3b0e0f9a9489ab85e65d02d6fdaa9,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,25ed40a0620f4c5dbaa3c64617cf038d,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,266defee09454ab99a59d6829ad7a60d,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,2758a644ecfd4b3dae7dadbbb7968163,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,276e499fc5d44556ab37d08333298ce4,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,2b09e7502d2c4e3fbfdde39cc4166604,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,2b1fc78fc95e42ffa6ce9e60085730f6,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,2b5f896407114714a8222738bc26bb7a,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,2cd447dc69f34456a5f59ec5b9420d56,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,2d3b24617225499893185af5e28d6e7b,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,2e183301cfe243d69efcf083fd205824,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,2fa09a95133e4ce495fdffe790bc42f4,0.9792,0.9792,0.0,0.4965152051400724,0.4965422418252607
BFS,shuffle_dyck2,30e367b5e97a463ea5836cec8dfeafbf,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,32713289fb234dbf813cf0b26eba821e,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,32b138bfc79a4e05acffbcba1e28e4c7,0.9854,0.9854,0.0,0.49627452042917525,0.4964292006016831
BFS,shuffle_dyck2,32b659aba9c241adb99571dd14a95a0e,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,3332e030c2d44676b0a299fa91222ed7,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,345dea88a5ff4c58bdbf86f4e49abe6a,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,3469134e05514372b48dabb89bc063b3,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,34db07bb3f024dd2baf6bc064e88601b,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,35e988ad511d49a5bf113ae7ea7fa312,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,35ea60d98a6f4057a19d4e8cbb3004e5,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,3656ea98a09448a0b8079174de078b49,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,3657e773f7d74191aff1eb265a9737cd,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,37ecf750695d4ba6ade3d60e0d177f99,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,3831d59d83364042b86cec6f45e8a2fa,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,3848387f2b7340e69d22c2fd8692498e,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,392c15a2b3ed446ba1d4c5d833e0e395,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,394aac8104bd4f3dbf30f63f9cabc354,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,39b34878c7a542109c4aafb9a8f58670,0.981,0.981,0.0,0.66084244651222,0.6720190988215783
BFS,shuffle_dyck2,3b6e3298fe484cf18e5e3e809aeb8dc8,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,3ccdc12a841948d096b5be5dec3c6640,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,3d40bb5839cd4815b7c809a88f5ccfa4,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,3d9364c0852f48f0b473ca8c38edd151,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,3df28065026048a096628d52e8297928,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,3f0a1db532ae41c7a54ba4a1ae7a7d7d,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,40064a491c214c878bf3a6c0ec53e7ee,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,410f4336c370449dae0055d8550855fb,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,413036bb963f4170a198a52b475346b9,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,416c0dda25674e7fa133e9eee633cd73,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,41c9a1a49a7844f5949b528bb4eebb20,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,43e60b8004894718a0c31c3959d7ec4b,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,4566902100414852884f357866765e38,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,4a5fbb1771624b6ca28b33c2151ee514,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,4a915aa7448345f28b13747bdcd243af,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,4d097863cc2f4e349ddf200ca931565f,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,4d4af61353834ffd99210f9b53023fde,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,4ebc368df37a4393853b2819914fe88f,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,4f4e499874ec4d97aaf3cd171ad67ad6,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,4f8522c983134a40ac265c015856ed64,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,4fa226893c444c02909fd6f6fb7b857f,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,506c12b929a44c50b386834234957b56,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,507fb940d3e245a7a9d2f5d1146e58f6,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,51ab2718142b46c98402a8878e4bed39,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,51d489178e4845b8a023c8852416bc67,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,5216fc15040f4838ae6da3c030b339b4,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,547685fb1b1b471899437947d4b4aed7,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,54c12f32b684479ba0ee0a9783ec08c2,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,55de37b8964348b084d3e6206207c746,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,576af7052aeb42adbe9d96f783ef2ed7,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,57f8a663fc3049e7b613e90de8fcec00,0.9938,0.9938,0.06060606060606061,0.5317460317460317,0.5581080176818065
BFS,shuffle_dyck2,583b23c381484bfaa5f03194571a0e0f,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,594a560312364b71b4a7de610fd6c411,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,59cb3f7ce2bd4c8da4258e7566fd1629,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,5aaa3f932bf74daf8aabfa39811d0624,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,5ad5d7862d6a444d90a9e1ffc4ec2c52,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,5b5432db79394cdaa1ff816a1d5fc360,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,5b61d4d740214ff6b24f263533ff8134,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,5c5a10c791734a5c98c9f994ce0c99be,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,5d1865f489904776accd4b78d3a8ff1c,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,5edc78eafab14c128a6a0df13f031217,0.79,0.79,0.6363636363636364,0.7670343980885486,0.48525075756888547
BFS,shuffle_dyck2,5f89e116cf1748c097e026486041e6be,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,637003c17c72442f935931b815d8de79,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,64197a08f14f45dc9ecf0fa893e4cda2,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,64a9c472c01a4b3a95149024cd718b5b,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,65e257ee239f43d598206bbcd9572c23,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,66fb4bf80d014e9bb76ac87ed913e1c0,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,67160e1ba6ce4e0db1c53716f176aa3c,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,67f22b00d67b41a9a895b5996dd788e6,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,6983a854bf9f4ed9bbc3d016b91ac8e7,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,69878756489d4c71b169b8b0d562b4a1,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,6a1d60205dd641b29255dbc574af128e,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,6ac2ecf7ae1a43adb06fb6268b5418fe,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,6b54a073ca3b413db8b6f1b77418555c,0.9854,0.9854,0.0,0.5,0.49828613400799804
BFS,shuffle_dyck2,6c90ffab80924d488a8aeb8aa91098bc,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,6cce0689778a4ba28c1c0c5d27a081cf,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,6df8220878ea48edb9c1b8fa60f96f3f,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,6eb684f74aba40639a17d62023eec4cb,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,6f476a508f8244b0a5e2c453ca2e6e3b,0.9944,0.9944,1.0,0.9993903760702287,0.9587113955437195
BFS,shuffle_dyck2,6f5dff5fad4d4bdea4b4bd585083daa9,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,70e26135d6e0414fad3c659c290b4ed1,0.9256,0.9256,1.0,0.9625555435136014,0.5576608398448468
BFS,shuffle_dyck2,7122ed949ba04ae99d48f08ed94dbab1,0.9686,0.9686,1.0,0.9841362306275062,0.642388018610232
BFS,shuffle_dyck2,7218d88f65614c18961d2ca903baeb66,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,724d4479412746ddacb654a714e6a08d,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,72728c93def8473bba9339d0dd3e0be4,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,7387d8cde5f849f0abbb0d75050969db,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,73d1e35e59934b52a9e79dd23d1b52fa,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,754ca88bdffa49db8ac5eb593de9ca3a,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,76e4df9ddbd348b3bdad6783645b12c2,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,79d329d2974947fbb2bfe002c99cfef9,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,7abc3836878c4de88bcab428ae043895,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,7c4f652e58ed458d80f8485cd99ced26,0.9852,0.9852,0.0,0.5,0.4983938148259059
BFS,shuffle_dyck2,7ca3ff236b4a4967ace6497ffc9fc90b,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,7d14dc9afcd8493ebe3665d6bb46ec68,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,7dff1b8979094571b054ad97cda9b0c7,0.9938,0.9938,0.06060606060606061,0.5317460317460317,0.5581080176818065
BFS,shuffle_dyck2,7f75b7ba7133404b8ca6961902bc40cf,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,7fd2bd69ec3c49a2af275e3a046653f3,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,80dc4a61c89645498a75aeedba7c53ca,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,8115b9adfc1f4c25b08517d6372e3bcc,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,8125ce2bdaa0401db71caf831aa361f6,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,8222b1fe2e0d451c97e8fe05d9a51625,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,8262bb0e3cf74e0ea78a943bb38f156e,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,830f6c5fe3544763b9b4e61452fbcbd0,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,8462c7d6cc9143a6bab6fe36969f6b5e,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,84b67cd7bab34a2ebee07321a2863c73,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,86245b18cecd4630a004a9b9d725275c,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,875d027730c246219f85ccaa6197551a,1.0,1.0,1.0,1.0,1.0
BFS,shuffle_dyck2,87b18be6f9064dfa9740e91537fdd9b3,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,8b2b84e1cc4643b08bceda94300c6b54,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,8d393e30a7d8404ea43879baf9fa2e52,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,8d97a2ffdee24f70a3a8dba71d1b9cc2,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,8e74515b15c1462aab5a11bafc611838,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,8ea3a6b87bac4bdbbc052adb8e675900,0.9934,0.9934,0.0,0.5,0.4982988605065615
BFS,shuffle_dyck2,8fbb2ace9fe14e8588d4f1b7ff90b3c1,0.9934,0.9934,0.0,0.5,0.4982988605065615
